Package Name,Reviewer Name,Review,Rating
Scotiabank Mobile Banking,Debbie Robinson,very nice 🙂,4
Scotiabank Mobile Banking,VanLaren,aweful,1
Scotiabank Mobile Banking,Rob S,Poorly designed app,1
Scotiabank Mobile Banking,Simarpratap Vachher,The app is very easy to use. fast transactions made. Always on top of everything.,5
Scotiabank Mobile Banking,tam truong,Very to use products of scotiaBank.,5
Scotiabank Mobile Banking,Jacob Philip,Garbage. Always issues with stupid 2fa notifications,1
Scotiabank Mobile Banking,Steve Potter,solid app!! works well,4
Scotiabank Mobile Banking,My Name,The two-factor auth is so buggy. If you activate it be warned that it will mess up logging into your online banking through the web browser and other places.,2
Scotiabank Mobile Banking,Balkar,I need to Scotia app provide proper information where we sent money,4
Scotiabank Mobile Banking,Brian Clement,Can never sign in,1
Scotiabank Mobile Banking,Brenda Bennett,Best bank I have dealt with. Beat the pants off of TD or BMO,5
Scotiabank Mobile Banking,Naomi Hanson,I can't even get into this stupid app anymore. It always says something went spent,1
Scotiabank Mobile Banking,Wolf_ kid07,Lately the app will not allow me access to see my account. Just keeps telling me something went wrong repeatedly. This sucks.,1
Scotiabank Mobile Banking,Nathan MacDowall,it will not let me use my account on more than one device.,2
Scotiabank Mobile Banking,Darren Forsyth,crahes and inaccurate account balance amounts.,1
Scotiabank Mobile Banking,Devon Weber,"When it works, it's good. But it's glitched out while trying to log in multiple times and I'm now locked out of my banking app. So now because of a problem with the app, I have to call and wait on hold to get it unlocked.",2
Scotiabank Mobile Banking,Dennis Ha,been using for a decade. but lately this app either doesn't work or crash. please fix.,1
Scotiabank Mobile Banking,Ishpal Singh,After the last update i have to try at least 10 15 times before it let's me log in.,1
Scotiabank Mobile Banking,Robert Erick Aquino Vilchez,Good online service,5
Scotiabank Mobile Banking,Richard Lalsingh,"I finally caved in to activating 2FA because I needed features that are only accessible on the mobile app. However the mobile app isn't working for sign in, and now that I've activated 2FA, I'm locked out from signing in on a web browser as well. I can't access my account at all anymore. 2FA should not be mandatory to use this app.",1
Scotiabank Mobile Banking,Adam Ryder,"So many glitches. Constantly unable to log in, try again later.",3
Scotiabank Mobile Banking,Zakeer Ali,great app,5
Scotiabank Mobile Banking,Sahil Khatri,worst app ever everytime there servers went down,1
Scotiabank Mobile Banking,Randa Abousafi,great,5
Scotiabank Mobile Banking,R Rocky,"Very easy to use, reliable.",5
Scotiabank Mobile Banking,Drew Gress,Really wish they'd fix 2FA... I wasted several hours attempting to explain to them what's broken. I think it got through. Still not fixed. Shouldn't have even shipped without proper testing. But I guess that's what happens when you roll your own solution instead of using industry standards.,2
Scotiabank Mobile Banking,Ricardo Palacios,simple amazing,5
Scotiabank Mobile Banking,Patricia Clark,Lost the app won't download...reset restart my phone still won't download,1
Scotiabank Mobile Banking,Darlene Woolls,love this bank,5
Scotiabank Mobile Banking,Meaghan Power,"Amazing, and extremely user friendly :)",5
Scotiabank Mobile Banking,Sophia Grewal,I appreciate the simplicity of online format of this bank. I appreciate my financial advisor who helped me build up my credit with his sound advice. Strawberry Hill location has great service. Well done to the bank manager for keeping everyone happy there,5
Scotiabank Mobile Banking,Jerome Schnettler,"Frustrating app! Sometimes it crashes as soon as you open it up. Also there is no two factor authentication through text message. So if you uninstall and reinstall this app, you have to go through the whole shebang again. Constant issues!!",1
Scotiabank Mobile Banking,manpreet sran,👌👌👌,5
Scotiabank Mobile Banking,Varsha Pal,excellent,5
Scotiabank Mobile Banking,Michael Lenny ward,works great get everything done u possibly can on the app,5
Scotiabank Mobile Banking,keem,What kind of mobile banking app doesn't allow you to do wire transfers?? Cavemen era depreciation.,1
Scotiabank Mobile Banking,Chad “Brokenluck” Potter,App is simple and easy to navigate. Find form's download them print them etc. Simple.,5
Scotiabank Mobile Banking,Konan T.H Kakepetum,I love Scotiabank ❤️,5
Scotiabank Mobile Banking,E SD,Great app.,5
Scotiabank Mobile Banking,Daniel Erickson,amazing.,5
Scotiabank Mobile Banking,Tim Batty,"Stars stayed the same, just came here to add this is the worst app on the market, and it's just to do banking, I've never dreaded opening an app more in my life",1
Scotiabank Mobile Banking,Radix Trust us,A bunch of little kids from Dubai run online banking.Keep getting locked out. Too many verification code. I don't understand. Any ideas? Call help center is 3rd world kid no English... Two thumbs down 👎👎,1
Scotiabank Mobile Banking,byron mackey,Worst app out of all major banks. I've used them all. Over four hours and still waiting on a simple etransfer. Only bank I've experienced this with. Have to call client services to find a simple transfer.,1
Scotiabank Mobile Banking,Mike Dasilva,Keeps crashing technology sucks,1
Scotiabank Mobile Banking,Alanna Greene,Used to be great but as of a couple months ago something has changed to make it constantly give me 'not responding' popups despite the app still working when I tap ignore. Happens every 3-5 seconds. Makes banking a hassle as I do all of my banking online.,3
Scotiabank Mobile Banking,Balwinder Singh Mann,I like it 👌,5
Scotiabank Mobile Banking,Kevin Agaba Barigye,👍,5
Scotiabank Mobile Banking,Raj Hath,The service is excellent.,5
Scotiabank Mobile Banking,M L,Constantly fails or something wrong error. Thought it eas because I needed to update but that never fixes the problem and there's no alternative,2
Scotiabank Mobile Banking,Juan Carvajal,Good!,5
Scotiabank Mobile Banking,Curtis Hurlbut,scene points rewards never works,2
Scotiabank Mobile Banking,Yomayra Guerrero,I love Scotiobank ❤️,5
Scotiabank Mobile Banking,K,Everytime I try signing in it tells me to deactivate 2 step verification and reactivate it wen I just trying to login to check account info..,1
Scotiabank Mobile Banking,Seb Desjardins,simple and works,5
Scotiabank Mobile Banking,M E,Literally everything that I've asked for has been added to this app. It is now the perfect banking app. Thank you!,5
Scotiabank Mobile Banking,Ian Brewster,"This app never works, always ""something went wrong, try again"" or ""we are working to fix our issue"" almost have to switch banks to get an app that I can rely on.",1
Scotiabank Mobile Banking,Prince Verma,excellent work,5
Scotiabank Mobile Banking,Dirt_Diver-1990,2sv NEVER WORKS highly considering moving banks,1
Scotiabank Mobile Banking,John Roy,Great.,5
Scotiabank Mobile Banking,Miss Geek,I hate when I have to do 2 factor authentication on my computer. I keep checking the box daying this is safe and to ask me less but it asks me every time.,3
Scotiabank Mobile Banking,Ahmed Al-Rabea,Great service easy access and user friendly,5
Scotiabank Mobile Banking,Steve “Viking-steve” Douglas,Love keep up the good work u guys,5
Scotiabank Mobile Banking,PATRICK,only minor issues if any,5
Scotiabank Mobile Banking,Jacquie Purcell,"Recently, balances are not updating in real time and causing some frustration and embarrassment. Losing accounts for a period of time. Not sure what's going on",2
Scotiabank Mobile Banking,McKenzie McGilchrist,huge upgrade from their previous app. very well made,5
Scotiabank Mobile Banking,Michael Walters,The app is much more user-friendly than before. It's a big improvement.,4
Scotiabank Mobile Banking,Antonia Vigliotta,Great service,5
Scotiabank Mobile Banking,James Callanan,"A feature that I'd like to see is the ability to lock/unlock one's debit card directly from the app. Having lost my card and reporting it so, I have now lost access to online banking till a new card is set up.",4
Scotiabank Mobile Banking,Dylan Robertson,"90% of the time I can't sign in I get error ""Something went wrong. Try that again. Works once in a blue moon.",1
Scotiabank Mobile Banking,Katrin Schlie,Aweful login experience and verification process.,1
Scotiabank Mobile Banking,Carol MN,"One the best, most stable apps I've ever used. And updates are not required every 3 days, which is so annoying with other apps.",5
Scotiabank Mobile Banking,Christopher Gillett,"your App works 50% of the time, it's very time consuming and disappointing",1
Scotiabank Mobile Banking,Mark Grant,Unable to log in,1
Scotiabank Mobile Banking,Joe Puchchini,"a small percentage, the application closes the session very quickly",3
Scotiabank Mobile Banking,J&L,Just stopped working. I can't deposit a cheque anymore. Just stopped working without notice. I reinstalled the app and now it won't allow me to log in.,1
Scotiabank Mobile Banking,Sadam Abdikafi,it's good it gives me the confident to use,5
Scotiabank Mobile Banking,Sam L,transfers between my accounts are so easy,5
Scotiabank Mobile Banking,Jeremy Olson,need to be able to disable 2FA,1
Scotiabank Mobile Banking,Jonathan Cheguen,very useful fast,5
Scotiabank Mobile Banking,Cam Seymour,"extremely Glitchy. half the services can't be done online and require computer access. can't deposit in RESP and RRSP from app. when you have 2 accounts, it will frequently log in to the wrong one.",1
Scotiabank Mobile Banking,Kathy Acheson,Not wanting finger print never had it,1
Scotiabank Mobile Banking,ken heshka,"every time I try this logimln again it just errors and it won't let me what's happening, something with biometrics",1
Scotiabank Mobile Banking,kevin stanley,user friendly,5
Scotiabank Mobile Banking,nick mclaughlan,App rarely will open.,1
Scotiabank Mobile Banking,Sreenivasa Suri Tirunagari,User friendly and easy to use application,5
Scotiabank Mobile Banking,Scott Wareing,"Glitches, never works right away and always getting a sorry can't fo this right now blah blah blah. With the amount of monthly fees I add others pay you really should have a better working app",1
Scotiabank Mobile Banking,Ed Ragany,easy transfers,5
Scotiabank Mobile Banking,Local Cryptid,"The app has been miserable to use, logging in is a pain, it's slow, glitchy and annoying, I hope the devs pillows are warm and damp every single night",1
Scotiabank Mobile Banking,Dianne Robinson,"I would give below zero if I could. How in the deep blue sky is a bank app this ineffcient?!! The app is the worst banking app, always glitching. First of all it keeps saying the password is incorrect, then it has the authentication error message. I have had to uninstall/reinstall this app every time I need to use it. Scotiabank needs to consult with TD/BMO/RBC to figure their app ish out. How they are not embarrassed by an inadequate and ineffcient is mine boggling.",1
Scotiabank Mobile Banking,Mark Sabota,"Never works, what useless app. Always under repairs and upgrades, does not show balances correctly and payments that been made.",1
Scotiabank Mobile Banking,Amr ا,"If I can give this app zero, I would. It's a disaster app... What a failure on a big bank such as Scotiabank to have such low quality extremely inferior app that simply doesn't work. Why do I have to deactivate your miserable s2v every time I want to sign in and go through a painful process of signing in as if it's the first time over and over again! Fix your .... Or just remove this dysfunctional app from Google store!",1
Scotiabank Mobile Banking,Juan Camilo Vallejo,it works. and talking about baking apps that's the only thing I care about.,5
Scotiabank Mobile Banking,Abhi,"The adding a ""note"" feature under transaction doesn't work or is full of bugs. I tried to add ""for sending transcripts from old university to new"" and I got an error ""Notes can't include URLs or code. Please update your note"" . No idea what URL in it or what code in it. Fix it.",1
Scotiabank Mobile Banking,Naseem Bahadurali,Very friendly environment & very helpfull,5
Scotiabank Mobile Banking,Stephen Corrigan,Great Bank,5
Scotiabank Mobile Banking,Mike Boudreau,"I can pay with my phone!!!! I'm from a generation where you had to actually talk to a bank teller to get money. technology is awesome,!!!",5
Scotiabank Mobile Banking,Philip Mongeon,Need at least 2 accounts to make a transfer : i have 5 accounts listed. All accounts functions not working. Worst banking app!!!,1
Scotiabank Mobile Banking,Kyle Ahenakew,Easy to use... and Scene points... all good 👍,4
Scotiabank Mobile Banking,Abraham Ron,Easy to check,5
Scotiabank Mobile Banking,Doug Maitland,the app is very easy to use and stable,5
Scotiabank Mobile Banking,Cookie Dan,just Switched from BMO to Scotia and I'm so glad I did the app has more and better options,5
Scotiabank Mobile Banking,Lydia A. Ross,Why is our branch closing?,3
Scotiabank Mobile Banking,KinG V3NoM,"Doesn't even deserve a star, bank teller and manager were rude at the wynayrd, sk branch",1
Scotiabank Mobile Banking,Lex,Terrible if traveling outside of Canada/US. My online account is impossible to access on laptop without App which will only go to Canadian cell. No other options like email or secret questions. Trying to contact Scotia Bank to remedy has not been helpful in any way by email or phone. Plus the hold time is unacceptable. Frustrating to say the least. No such problem to access accounts at my other Big 5 Banks.,1
Scotiabank Mobile Banking,Claudette M,"Big bug. App shuts down. Doesn't open, it immediately shuts down.",1
Scotiabank Mobile Banking,Blessing Osakwe,Scotia is fast in transaction and great,5
Scotiabank Mobile Banking,Jody Pederson,love it!!!,5
Scotiabank Mobile Banking,Tracy W,"App keeps freezing and shutting down, keeps stating it's unavailable even before I log in.",1
Scotiabank Mobile Banking,Alain Bryden,"Bad 2 factor auth app. The 2 factor notification pops-under the ""sign in"" page, and gets cleared once you sign in, so the first 2 factor attempt always fails, forcing you to sign in twice on other devices. Besides that, it's full of unsolicited promotions and banners (basically ads for other Scotiabank products) which make it more difficult to see the information I need and get things done.",2
Scotiabank Mobile Banking,Bruce Toll,Don't get me started!!!,2
Scotiabank Mobile Banking,Mikolaj Blavatski (Meeks),"It works fine, when it lets you log in... the 2 step verification process has stopped responding since the last update. Stuck to the desktop version until that eventually adks for 2 step.",1
Scotiabank Mobile Banking,Marc Cande,Excellent,5
Scotiabank Mobile Banking,Linda M Campbell,Download says pending. After deleting I tried to reload for two days now. What is the problem?,3
Scotiabank Mobile Banking,Gloria Poirier,"I'm so disgusted with the constant up dates, having to constantly change to passwords. I can't begin to tell you how many times in the last couple years I've had to change my password. It boggles my mind that after having 3 different banks that I use for different reasons and Scotia is the only one that can't keep the glitches out of their on line banking. Then of course there is the hours on phone with a c s to get everything accessible. If it wasn't close I'd ditch it.",1
Scotiabank Mobile Banking,Gueny Ph,"Since the last update, cannot receive interac payment",1
Scotiabank Mobile Banking,Jay,This version is stable and works well.,4
Scotiabank Mobile Banking,Katherine Meek,Patient & courteous with a strong focus of personal security with a high degree of commitment toward protecting clients identity from fraud.,5
Scotiabank Mobile Banking,Amer Khawaja,Very inconvenient,1
Scotiabank Mobile Banking,Brandon _,"2 weeks now that I have been unable to open the app. It is bugged. Upon opening it says ""something went wrong"" and crashes. The app is like this on and off. One month it'll work the next it wont. Reinstalling didn't help",1
Scotiabank Mobile Banking,Ahora Montreal,Fantastic! So easy to use.,5
Scotiabank Mobile Banking,ONANDI RAYN,Very impressive,5
Scotiabank Mobile Banking,Kieran Konowski,love ya! thank you!,5
Scotiabank Mobile Banking,Dawn Gambler,"wish it didn't have two step verification in case of a broken phone, makes it harder to access my account",3
Scotiabank Mobile Banking,Reuben Down,Great for banking on the go!,5
Scotiabank Mobile Banking,Karen Scott,App work well until February 18 now can't get into it at all very frustrating times customer service zero help over the phone,2
Scotiabank Mobile Banking,Cynthia Prestula (Cindy),TROUBLE Singing in. Cannot remove Wrong account info !?,1
Scotiabank Mobile Banking,Marc Betz,2sv is garbage,1
Scotiabank Mobile Banking,JJC (MOSSDM),it's nice to be with a better bank again CIBC sucks,5
Scotiabank Mobile Banking,Lillian Reid,"Since the last update to the mobile app I am no longer able to send transfers without crashing it. I get notifications that a transfer is sent on a white loafing screen then everything freezes and I have to log back in. Really inconvenient when having multiple transfers. Big bank, big issue. So tired of the hype",1
Scotiabank Mobile Banking,denise trepanier,"Very poor app freezing again this app never works properly when they update it. Dont know who works tech must be amateurs.I have spent 3 hours on the phone with them still not fixed.Finally took it off my phone,dont need the aggravation,they gave me a ref number said they would call in 7 to 10 days never called its been a month.Very Poor",1
Scotiabank Mobile Banking,Pema Yangzom,Gud service,5
Scotiabank Mobile Banking,Apryle Berube,App always signs out of you do not have a lock screen. Really annoying.,1
Scotiabank Mobile Banking,Karen Pilon,I hate getting these app reviews because it wants me to rid of more apps as my storage is full.If I dont get rid of more apps it wont let me in my banking which irritates me to no end!! Grrrrrrr!! 🙄😫,5
Scotiabank Mobile Banking,amit ali,ok,1
Scotiabank Mobile Banking,Sameer Kumar,It doesn't show the status of the international money transfer that we do using this app or perhaps through net banking also.,3
Scotiabank Mobile Banking,joleenab1,banks suck. Few of the people working there are great.,2
Scotiabank Mobile Banking,Shannon Cochrane,"Can't sign in more than half the time. Uninstalled and reinstalled the app, on the latest Android OS. Scotiabank clearly doesn't care about their customers and has 0 intention of fixing this awful app. Is there any quality control at all before you release a new app into production? It's been broken for weeks and no one cares! When my mortgage is up for renewal I'm moving to another bank as this is ridiculous.",1
Scotiabank Mobile Banking,Jonathan Blaak,"App keeps breaking. Way too many bugs. I'm just switching banks, it's easier.",1
Scotiabank Mobile Banking,Angeljoy G,App no longer allows me to receive etransfers!,2
Scotiabank Mobile Banking,Steve Hobbs,"The app has come a long way and is very effective with most of my banking needs. My only complaint is the Scene card barcode is *incredibly difficult* to find on the fly. It should be single tap From The Scene Card table, and instead you have to click through four or five different screens just to get to an accessible barcode. I hope this feedback reaches a Dev with connection to the scene program. Android user FYI",3
Scotiabank Mobile Banking,Monica Notice,My experience is to get things done 😂,5
Scotiabank Mobile Banking,Suzy john,What is the reason it's telling me to update my app. it's telling me still I cannot install mobile banking. What kind of crop is this. Why can't I update the Scotiabank app. Thats what u put on my phone that I need to update my apps.,1
Scotiabank Mobile Banking,Al,Not good..I cannot get into my account now due to this new app update. Ridiculous!!!,5
Scotiabank Mobile Banking,Eric Walker,"Crashes often, almost always an error when I try to open the app",1
Scotiabank Mobile Banking,Gail Mitchell,Couldn't use it,1
Scotiabank Mobile Banking,Chris K,"A lot of times it won't let me login, just says to retry and it'll be an hour later that I can actually login, very inconvenient when I need to access something right now",2
Scotiabank Mobile Banking,Jawahar Gill,Good,5
Scotiabank Mobile Banking,Frimm injim,"Several days now of being unable to use mobile app. Keep getting error message ""something went wrong""",2
Scotiabank Mobile Banking,Mikey C.,"Well, just opened an account not to long ago. Fired up the app and have a pile of errors, than being told to call the phone line, than wait on hold for half an hour.... Honestly, what's the point of the app if I have to call? A very very disappointing first go with Scotia bank.",1
Scotiabank Mobile Banking,jim smiley,"worst app ever, nightmare to send and accept transfers. just a disaster!!!",1
Scotiabank Mobile Banking,Wil Phillips,2SV makes me angry. I don't want to be forced to have a passcode on my phone. Let me be unsecure if I want to lmao.,3
Scotiabank Mobile Banking,Hyun Ji,The worse app ever since the new update. Extremely frustrating with the login process and nd keep having to reset the security verification.,1
Scotiabank Mobile Banking,Sa Sh,good bank,5
Scotiabank Mobile Banking,Francis Gladue,None,3
Scotiabank Mobile Banking,Michelle Zimmer,Easy to navigate,5
Scotiabank Mobile Banking,Bob Baker,"Scotiabank's app is excellent. Accounts are grouped: banking, borrowing, investing, mortgage Pay bills, transfer funds, INTERAC, etc. No complaints from me.",5
Scotiabank Mobile Banking,Jenn Anderson,"The most recent update has made it next to impossible to use. CONSTANT crashes, and better yet, not being able to even log in. Tellers are useless, as their ""restructuring"" eliminated anyone who has been there long. Replaced by young, arrogant and inexperienced people. Time to change banks!",1
Scotiabank Mobile Banking,Eva,Having difficulty signing in,1
Scotiabank Mobile Banking,Ashlee,You'd think with all the fees they take from us that they'd be able to afford a functional app.,1
Scotiabank Mobile Banking,Luis Gutierrez Flores,App is not supported by the latest Google Pixel tablet,1
Scotiabank Mobile Banking,Kevin BD,This app keeps failing. The 2 point security feature keeps failing. Then you have to uninstall then reinstall. Have done this too many times. I deleted it and will NEVER use this app again. Ridiculous,1
Scotiabank Mobile Banking,- Jacobs,Frequent forced updates to even check a balance or simple transaction are a problem in low bandwidth situations.,3
Scotiabank Mobile Banking,Catharine Ketchabaw,it's ok,4
Scotiabank Mobile Banking,A,Can't change my bank account type and it's costing me money because I tried and thought it worked but it didn't and I had to pay for extra transactions,1
Scotiabank Mobile Banking,Tracy Smith,Excellent,5
Scotiabank Mobile Banking,Jordan Holt,"This app is horrible. You can never really tell what's going on with your money and it.constantlt refuses to put it in the account you want it In. Nevermore the app, avoid this company all together",1
Scotiabank Mobile Banking,snasturbate,"filled with bugs.. forces 2fa, forces pw on phone.. absolutely not consumer oriented",1
Scotiabank Mobile Banking,Dennis Sebastian,Great all around,5
Scotiabank Mobile Banking,Bamidele Peter-Salawu,The service was excellent,5
Scotiabank Mobile Banking,Dis Boi,"This app is ridiculously unstable. 8 times out of 10 I'm greeted with the ""oops try again"" error. Seriously needs to be fixed. I then try to clear data for a fix and I have to reset 2sv(that mistake is on my end) I call for help, I have to wait long wait times to get anything. I've gotten so fed up I'm considering changing banks.",1
Scotiabank Mobile Banking,Denis Daughton,good,5
Scotiabank Mobile Banking,Loida Bellwood,Wouldn't open!!!,3
Scotiabank Mobile Banking,Bob Demerchant,Quick and easy,5
Scotiabank Mobile Banking,Debbie Green,"Difficult to access banking .Not senior friendly.We find it harder to access now with the 2 step verification process. Very hard when 2 people are on the account and only one can have access, not good especially if 1 person became ill or incapacitated.",1
Scotiabank Mobile Banking,Brendan Clements,best app around actually,5
Scotiabank Mobile Banking,Sean M,"App is bugged, unstable to the point of uselessness. App gives an error message upon launch, stating ""Something went wrong. Try again."" Support team's only response has been go uninstall and reinstall, however after this you will have no access to your 2FA, requiring you to go through the reset process that requires a granular memory of recent financial transactions. This will happen every 2-3 uses. It has been this way for months. Just go with another bank.",1
Scotiabank Mobile Banking,Sylvia Mcclelland,Very good,5
Scotiabank Mobile Banking,Catherine-Theresa Sherwood,Worst app ever,1
Scotiabank Mobile Banking,Helen Simms,Not able to Don't understand,4
Scotiabank Mobile Banking,Jen Seaborn,"Unusable! Cannot even open the app anymore, just has a pop-up stating their is an error and to try again. Absolute garbage... EDIT: after reading other reviews, one of which mentioned 'force stopping' the app, I tried that and was able to log in and pay bills.. hopefully I won't have to force stop the app wach time I need to log onto the online banking.",1
Scotiabank Mobile Banking,Dare Pater,Needs improvement,3
Scotiabank Mobile Banking,Nicholas Nguyen,The Scotiabank mobile app is really well designed UI is simple and intuitive. The one feature I enjoyed when using is the slide to confirm haptic vibration that no other bank app has but seems like this recent update Feb 2024 has removed it.,5
Scotiabank Mobile Banking,Morgan Brooke,thank you,5
Scotiabank Mobile Banking,varinder raj Bahia,Good service,1
Scotiabank Mobile Banking,MusicForViews ItsSoTrue,"Works as intended with the only problem being a minor one, involving opening the app in crowded spaces while using data. This causes the sign in to not open and repeatedly say Scotia bank isnt available. Every other place it works, and that's the only issue I've encountered so far.",5
Scotiabank Mobile Banking,Reggie Hickey,"Scotia bank has been awesome for me to deal with in every aspect, from the lady at the bank I had dealt with to every automated system I've had to deal with was great",4
Scotiabank Mobile Banking,K.J,Logs you out every 5 seconds,1
Scotiabank Mobile Banking,Nom Nom,"App says ""Update Available"" and won't progress until I update. Unless there's been a breach, the app shouldn't be required to update for security reasons, so forcing an update is either unnecessary or a breach canary.",1
Scotiabank Mobile Banking,Nicole Guenard,"App USED to work well, but since updates, bugs and issues REALLY need to dealt with !!! I have been trying to log in mobile app for 3 days and I keep getting the runaround reset this, log into that, save this blah blah blah, I've logged in 100 times...... you can only verify ONE device; customer service doesnt fix ANYTHING and says, ""Have a nice day .......this app is useless!",1
Scotiabank Mobile Banking,Okeive Stewart,conveniently moving funds,5
Scotiabank Mobile Banking,Kyra Coupal,Its 2024 why cant you figure out a basic banking app? It works maybe 40% of the time. Other times it wont even load. How embarrassing Scotia,2
Scotiabank Mobile Banking,Nivedan BamaL,The app keeps crashing when I click on an account to look for details.,1
Scotiabank Mobile Banking,Aurore Liziard,avoir la possibilité de valider les dépenses et les classer en type de depense,4
Scotiabank Mobile Banking,John McKinlay,faster response and turn around to security inquiries,2
Scotiabank Mobile Banking,Pemba Tamang,Very slow.,1
Scotiabank Mobile Banking,moose,Constantly outages or errors saying the site is down. Pain to navigate. Probably going to be switching banks due to the constant hassels of trying to use the scotia app,1
Scotiabank Mobile Banking,Anmol Lamsal,very secured. I like so much thank you Scotia Bank,5
Scotiabank Mobile Banking,Jeremy Santa Cruz,Clean app. Nice people at the bank.,5
Scotiabank Mobile Banking,youngnam kwon,Very Good!!!,5
Scotiabank Mobile Banking,Samar Babo,Excellent,4
Scotiabank Mobile Banking,william david washnuk,"Awesome, so many options available compared to other banking apps",5
Scotiabank Mobile Banking,N V,"The 2sv is a pita, never had an issue with security never wanted or need a lock now I'm forced to, not pleased, I keep doing disable 2sv on this device and it pops back up telling me to set up screen lock.",1
Scotiabank Mobile Banking,Thakur Ravinder,Very bed,1
Scotiabank Mobile Banking,Taylor Davidson,Really buggy with logging in,2
Scotiabank Mobile Banking,zeeshan zaidi,"So far, the best bank in canada",5
Scotiabank Mobile Banking,James T,"App stopped working after update. Can't pay bills or move money or transfer money. I have a bank account with money in it and pay bills now says ""open a bank account""",1
Scotiabank Mobile Banking,加侖子Glen Zi's Channel,Login failure/function failure occurs frequently.,1
Scotiabank Mobile Banking,Helen Anyanwu,excellent service,5
Scotiabank Mobile Banking,Alexander St. Germaine,the two step verification is broken and won't send the notification to log in. also and deactivate it because it keeps saying something went wrong making it impossible to log in and pay my bills,1
Scotiabank Mobile Banking,Alex,"Could somebody please explain why is it that difficult to make an app so that account balance would be indicated in a log after each transaction? Am I the only one who needs that feature?) ____ After CC renewal all the notifications disappeared. They suggested to log out and now it's impossible to log in back. I should call a helpline or go to bank. Oh, Canada.",2
Scotiabank Mobile Banking,V P,"Scotiabank hasn't really done anything special for me but take my money. The tellers are nice, though",2
Scotiabank Mobile Banking,Sebastien Grenier,Unable to see more than 4 days of statements. This is ridiculous.,1
Scotiabank Mobile Banking,help I need A unique channel name!,Dawg ur app keeps crashing,1
Scotiabank Mobile Banking,Mike Currie,Update just so I can add a contact? Insane!,1
Scotiabank Mobile Banking,Sten D,"Used to be great, used to be 5 star review, unfortunately now I can't deposit my check anymore issues at the picture part so what made this app great not so much anymore.",1
Scotiabank Mobile Banking,Mary-ann Campbell,Angie was the best helper thanks alone you guys got a great worker there,5
Scotiabank Mobile Banking,Mason Chadwick,terrible customer service faulty cards and glitchy online purchases,1
Scotiabank Mobile Banking,sujosh koshy,very easy to use,5
Scotiabank Mobile Banking,Jhon Ancizar Moreno Lopez,great for budgeting,5
Scotiabank Mobile Banking,Stacey W,If I could give zero stars I would. This 2FA thing is horrible. I am always having to uninstall and reinstall the app. The 2FA keeps glitching making me redo it. Just want easy access to my money to send etransfers etc when I want to. Stop holding my money hostage. Looking at different banks due to an app is ridiculous but happening.,1
Scotiabank Mobile Banking,D B,"better than BMO, this bank actually let's you spend your money how you wish. App never stumbles on me either, super smooth.",5
Scotiabank Mobile Banking,Huw Leach,my account keeps asking me for two step verification every time. Called customer service and she hung up on me when I said it was a pain in the A..,1
Scotiabank Mobile Banking,E. G. O,online banking doesn't work half the time always end up using website instead of this terrible app,2
Scotiabank Mobile Banking,Kyle Manning,"I use Scotiabank for my personal and business accounts and I find them ok at best. Transferring money to anyone most times it takes almost an hour, depositing cheques is hit and miss, the app is very pick about lighting and picture quality, most times I have to try 2 or 3 times so I just go to the teller machine. all in all it works I'm just not a big fan. It's definately worse than the last bank I was with",3
Scotiabank Mobile Banking,David Tellum,works as advertised 👍,4
Scotiabank Mobile Banking,S K,"half the time I can't log in and mortgage info is hidden randomly, can't make any changes to amounts on payment I could keep going let me know!",1
Scotiabank Mobile Banking,Christina,Always crashing. Half the time it won't even let me sign in! Terrible performance,1
Scotiabank Mobile Banking,Jen Hutchinson,"Literally never works, why has this not been corrected",1
Scotiabank Mobile Banking,Matthew Morrison,Great service,5
Scotiabank Mobile Banking,Dewayne Williams,awesome way to bank,5
Scotiabank Mobile Banking,Daren Ly,The ScotiaBank App works great. there is no issue whatsoever with the app.,5
Scotiabank Mobile Banking,Rashmi Jasinghe,"Often sign in, accout info, e transfers, cheques deposits.. etc don't work.",1
Scotiabank Mobile Banking,Heather D,"Great app when it works. Constantly tells me there's a problem and I can't sign in, so useless a lot of the time.",2
Scotiabank Mobile Banking,Mary Savoy,I can't install this app and I'm extremely frustrated. This has never happened to me before when changing to new hardware.,1
Scotiabank Mobile Banking,Karan Kaler,"I tried to download direct deposit form, but when I selected view/download option, nothing happened. Really disappointed!",3
Scotiabank Mobile Banking,Olga Leonenko,"I like regular desktop version much more, very straightforward, user-friendly and logically built. The programmers and web designers did an excellent job. Unfortunately, Scotia purposefully made it almost impossible to log in to it anymore. I despise how companies are pushing on you their apps to the detriment of their regular websites. The only thing I like about the app is that I can deposit my cheques instantaneously, hence 2 stars.",2
Scotiabank Mobile Banking,Game Zen “Zennex”,It works,5
Scotiabank Mobile Banking,bryan canning,Garbage app always down and always crashing. Im using their website more then the app,1
Scotiabank Mobile Banking,Daniel Janes-Neil,"The app is constantly down, I have to deactivate then reactivate 2fa every single time I try to log on and the customer service is a joke. Honestly if you need to use an app for banking it'll be quicker and easier to just switch banks",1
Scotiabank Mobile Banking,Kevin Cymbaluk,Great app and service charges are reasonable.,5
Scotiabank Mobile Banking,David Turcarolo,Nice App. easy to navigate. works well.,5
Scotiabank Mobile Banking,PATEL DIMPAL,good service and co-operative all bank staff members,5
